authority_id,key,address_components_long_name,address_components_short_name,address_components_types_1,address_components_types_2,address_components_types_3,formatted_address,location_type,viewport_northeast_lat,viewport_northeast_lng,lat,lng,bounds_northeast_lat,bounds_northeast_lng,bounds_southwest_lat,bounds_southwest_lng,place_id,compound_code,global_code,type_1,type_2,type_3,type_4,partial_match
12,results,Stormarn,Stormarn,administrative_area_level_3,political,NA,"Reimer-Hansen-Straße 3, 23843 Bad Oldesloe, Germany",ROOFTOP,53.80796763029149,10.3818267802915,53.80526966970849,10.3791288197085,53.8069144,10.3809981,53.8063229,10.3799575,ChIJl8qlsOMZskcRr72GjNtacmQ,NA,NA,premise,NA,NA,NA,NA
12,results,Schleswig-Holstein,SH,administrative_area_level_1,political,NA,"Reimer-Hansen-Straße 3, 23843 Bad Oldesloe, Germany",ROOFTOP,53.80796763029149,10.3818267802915,53.80526966970849,10.3791288197085,53.8069144,10.3809981,53.8063229,10.3799575,ChIJl8qlsOMZskcRr72GjNtacmQ,NA,NA,premise,NA,NA,NA,NA
12,results,Germany,DE,country,political,NA,"Reimer-Hansen-Straße 3, 23843 Bad Oldesloe, Germany",ROOFTOP,53.80796763029149,10.3818267802915,53.80526966970849,10.3791288197085,53.8069144,10.3809981,53.8063229,10.3799575,ChIJl8qlsOMZskcRr72GjNtacmQ,NA,NA,premise,NA,NA,NA,NA
12,results,23843,23843,postal_code,NA,NA,"Reimer-Hansen-Straße 3, 23843 Bad Oldesloe, Germany",ROOFTOP,53.80796763029149,10.3818267802915,53.80526966970849,10.3791288197085,53.8069144,10.3809981,53.8063229,10.3799575,ChIJl8qlsOMZskcRr72GjNtacmQ,NA,NA,premise,NA,NA,NA,NA
13,results,254-260,254-260,street_number,NA,NA,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
13,results,Bahrenfelder Straße,Bahrenfelder Str.,route,NA,NA,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
13,results,Bezirk Altona,Bezirk Altona,political,sublocality,sublocality_level_1,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
13,results,Hamburg,Hamburg,locality,political,NA,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
13,results,Hamburg,HH,administrative_area_level_1,political,NA,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
13,results,Germany,DE,country,political,NA,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
13,results,22765,22765,postal_code,NA,NA,"Bahrenfelder Str. 254-260, 22765 Hamburg, Germany",ROOFTOP,53.55945898029151,9.930228980291503,53.55676101970851,9.927531019708498,NA,NA,NA,NA,ChIJ2UXvCo6FsUcR_3UJb7K4evI,"HW5H+6H Hamburg, Germany",9F5FHW5H+6H,street_address,NA,NA,NA,NA
14,results,21,21,street_number,NA,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
14,results,Weidenbaumsweg,Weidenbaumsweg,route,NA,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
14,results,Bezirk Bergedorf,Bezirk Bergedorf,political,sublocality,sublocality_level_1,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
14,results,Hamburg,Hamburg,locality,political,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
14,results,Hamburg,HH,administrative_area_level_1,political,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
14,results,Germany,DE,country,political,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
14,results,21029,21029,postal_code,NA,NA,"Weidenbaumsweg 21, 21029 Hamburg, Germany",ROOFTOP,53.4899029802915,10.2081995802915,53.48720501970851,10.2055016197085,53.4886837,10.2070896,53.48842430000001,10.2066116,ChIJgSoGVo7ysUcRf1PLedtrt40,NA,NA,establishment,point_of_interest,subpremise,NA,NA
15,results,21,21,street_number,NA,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
15,results,Allerstraße,Allerstraße,route,NA,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
15,results,Gifhorn,Gifhorn,locality,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
15,results,Gifhorn,GF,administrative_area_level_3,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
15,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
15,results,Germany,DE,country,political,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
15,results,38518,38518,postal_code,NA,NA,"Allerstraße 21, 38518 Gifhorn, Germany",ROOFTOP,52.4865110302915,10.5389850302915,52.4838130697085,10.5362870697085,52.4853027,10.5379243,52.4850214,10.5373478,ChIJSdA8_C3vr0cRBwgwtmXzSZI,NA,NA,premise,NA,NA,NA,NA
16,results,9,9,street_number,NA,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,Heinrich-Pieper-Straße,Heinrich-Pieper-Straße,route,NA,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,Georgenberg,Georgenberg,political,sublocality,sublocality_level_1,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,Goslar,GS,locality,political,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,Goslar,GS,administrative_area_level_3,political,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,Germany,DE,country,political,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
16,results,38640,38640,postal_code,NA,NA,"Heinrich-Pieper-Straße 9, 38640 Goslar, Germany",ROOFTOP,51.9154577802915,10.4277456802915,51.9127598197085,10.4250477197085,NA,NA,NA,NA,ChIJ4d8BlpZApUcR4tZh3s6op3M,"WC7G+JH Goslar, Germany",9F3GWC7G+JH,street_address,NA,NA,NA,NA
17,results,19,19,street_number,NA,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
17,results,Elzweg,Elzweg,route,NA,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
17,results,Helmstedt,Helmstedt,locality,political,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
17,results,Helmstedt,HE,administrative_area_level_3,political,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
17,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
17,results,Germany,DE,country,political,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
17,results,38350,38350,postal_code,NA,NA,"Elzweg 19, 38350 Helmstedt, Germany",ROOFTOP,52.2265138302915,11.0024451302915,52.2238158697085,10.9997471697085,52.2254059,11.0014985,52.2249238,11.0006938,ChIJ5TA-jtuAr0cRYdky69J6dDs,NA,NA,premise,NA,NA,NA,NA
18,results,10,10,street_number,NA,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
18,results,Wolfshof,Wolfshof,route,NA,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
18,results,Northeim,Northeim,locality,political,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
18,results,Northeim,NOM,administrative_area_level_3,political,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
18,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
18,results,Germany,DE,country,political,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
18,results,37154,37154,postal_code,NA,NA,"Wolfshof 10, 37154 Northeim, Germany",ROOFTOP,51.7030646802915,9.995569680291503,51.70036671970851,9.992871719708498,51.7019226,9.9944864,51.7015088,9.993955,ChIJjbZWeb8spUcRL4Cu4XIfQW0,NA,NA,premise,NA,NA,NA,NA
19,results,21,21,street_number,NA,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
19,results,Maschweg,Maschweg,route,NA,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
19,results,Peine,PE,locality,political,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
19,results,Peine,PE,administrative_area_level_3,political,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
19,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
19,results,Germany,DE,country,political,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
19,results,31224,31224,postal_code,NA,NA,"Maschweg 21, 31224 Peine, Germany",ROOFTOP,52.33267073029149,10.2297157302915,52.32997276970849,10.2270177697085,52.3315506,10.2285958,52.33109289999999,10.2281377,ChIJkQOxJBP-r0cRt_eeeLOADAo,NA,NA,premise,NA,NA,NA,NA
20,results,2A,2A,street_number,NA,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
20,results,Friedrich-Wilhelm-Straße,Friedrich-Wilhelm-Straße,route,NA,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
20,results,Wolfenbüttel,Wolfenbüttel,locality,political,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
20,results,Wolfenbüttel,WF,administrative_area_level_3,political,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
20,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
20,results,Germany,DE,country,political,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
20,results,38302,38302,postal_code,NA,NA,"Friedrich-Wilhelm-Straße 2A, 38302 Wolfenbüttel, Germany",ROOFTOP,52.16700898029149,10.5470689802915,52.16431101970849,10.5443710197085,NA,NA,NA,NA,ChIJ95iCoYpepUcRSVwDQKM3X58,"5G8W+77 Wolfenbüttel, Germany",9F4G5G8W+77,street_address,NA,NA,NA,NA
21,results,6,6,street_number,NA,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
21,results,Hugenottenstraße,Hugenottenstraße,route,NA,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
21,results,Hameln,Hameln,locality,political,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
21,results,Hameln-Pyrmont,Hameln-Pyrmont,administrative_area_level_3,political,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
21,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
21,results,Germany,DE,country,political,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
21,results,31785,31785,postal_code,NA,NA,"Hugenottenstraße 6, 31785 Hameln, Germany",ROOFTOP,52.1025446302915,9.363836680291502,52.0998466697085,9.361138719708498,52.1014265,9.3627723,52.1009648,9.3622031,ChIJR7zVHPSOukcRr0NJmP7kbDQ,NA,NA,premise,NA,NA,NA,NA
22,results,2,2,street_number,NA,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
22,results,Ludolfingerstraße,Ludolfingerstraße,route,NA,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
22,results,Hildesheim,Hildesheim,locality,political,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
22,results,Hildesheim,HI,administrative_area_level_3,political,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
22,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
22,results,Germany,DE,country,political,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
22,results,31137,31137,postal_code,NA,NA,"Ludolfingerstraße 2, 31137 Hildesheim, Germany",ROOFTOP,52.1646089802915,9.959358980291501,52.1619110197085,9.956661019708497,NA,NA,NA,NA,ChIJj-U-ZwOvukcRYJaw8r9Wo3Y,"5X75+86 Hildesheim, Germany",9F4F5X75+86,street_address,NA,NA,NA,NA
23,results,32,32,street_number,NA,NA,"Böntalstraße 32, 37603 Holzminden, Germany",ROOFTOP,51.8292209802915,9.453174280291503,51.8265230197085,9.450476319708498,NA,NA,NA,NA,ChIJD7sODrToukcRGGdprixe6o4,"RFH2+4P Holzminden, Germany",9F3FRFH2+4P,street_address,NA,NA,NA,NA
23,results,Böntalstraße,Böntalstraße,route,NA,NA,"Böntalstraße 32, 37603 Holzminden, Germany",ROOFTOP,51.8292209802915,9.453174280291503,51.8265230197085,9.450476319708498,NA,NA,NA,NA,ChIJD7sODrToukcRGGdprixe6o4,"RFH2+4P Holzminden, Germany",9F3FRFH2+4P,street_address,NA,NA,NA,NA
23,results,Holzminden,Holzminden,locality,political,NA,"Böntalstraße 32, 37603 Holzminden, Germany",ROOFTOP,51.8292209802915,9.453174280291503,51.8265230197085,9.450476319708498,NA,NA,NA,NA,ChIJD7sODrToukcRGGdprixe6o4,"RFH2+4P Holzminden, Germany",9F3FRFH2+4P,street_address,NA,NA,NA,NA
23,results,Holzminden,HOL,administrative_area_level_3,political,NA,"Böntalstraße 32, 37603 Holzminden, Germany",ROOFTOP,51.8292209802915,9.453174280291503,51.8265230197085,9.450476319708498,NA,NA,NA,NA,ChIJD7sODrToukcRGGdprixe6o4,"RFH2+4P Holzminden, Germany",9F3FRFH2+4P,street_address,NA,NA,NA,NA
23,results,Niedersachsen,NDS,administrative_area_level_1,political,NA,"Böntalstraße 32, 37603 Holzminden, Germany",ROOFTOP,51.8292209802915,9.453174280291503,51.8265230197085,9.450476319708498,NA,NA,NA,NA,ChIJD7sODrToukcRGGdprixe6o4,"RFH2+4P Holzminden, Germany",9F3FRFH2+4P,street_address,NA,NA,NA,NA
